path,name,example_value,type,transform,MIO=keep in EcoTaxa,Lotty=keep in EcoTaxa,CEFAS=keep in EcoTaxa,SYKE=keep in EcoTaxa,LOG =keep in EcoTaxa,explanation,Comments,bioODV.subject,bioODV.object,bioODV.units
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,hasI2CPMTLevel,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,CytoSenseOpticalUnitProperty,4,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,LaserColor,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,LaserColorName,Undefined laser,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,DualFocus,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,PMTLevel_id,1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,PMTLevel_min,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,PMTLevel_max,110,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,Channel_Type,4,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,Description,SWS,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,IsFilteredLFChannel,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,IsHFplusLFchannel,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,LF_HardwareChannelIndex,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,HF_HardwareChannelIndex,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,IsHWChannel,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,HW_channel_id,2,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,DefaultLineType,1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,ID,2,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,Description,Fl Yellow,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,DefaultColor,Gold,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,Channeltype,7,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,VirtualChannelType,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,hasLowCheck,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,lowcheck,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,lowcheckID,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,name,Fl Yellow,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,visible,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,highsensitivity,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,color,Yellow,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,SyncPulseValue,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,hasI2CPMTLevel,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,CytoSenseOpticalUnitProperty,4,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,LaserColor,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,LaserColorName,Undefined laser,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,DualFocus,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,PMTLevel_id,7,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,PMTLevel_min,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,PMTLevel_max,120,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,Channel_Type,7,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,Description,Fl Yellow,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,IsFilteredLFChannel,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,IsHFplusLFchannel,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,LF_HardwareChannelIndex,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,HF_HardwareChannelIndex,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,IsHWChannel,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,HW_channel_id,3,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,DefaultLineType,1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,ID,3,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,Description,FL Red,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,DefaultColor,Red,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,Channeltype,5,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,VirtualChannelType,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,hasLowCheck,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,lowcheck,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,lowcheckID,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,name,FL Red,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,visible,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,highsensitivity,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,color,Red,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.SyncPulseValue,SyncPulseValue,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasI2CPMTLevel,hasI2CPMTLevel,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.CytoSenseOpticalUnitProperty,CytoSenseOpticalUnitProperty,4,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColor,LaserColor,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LaserColorName,LaserColorName,Undefined laser,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.DualFocus,DualFocus,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_id,PMTLevel_id,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_min,PMTLevel_min,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.PMTLevel_max,PMTLevel_max,110,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Channel_Type,Channel_Type,5,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.Description,Description,FL Red,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsFilteredLFChannel,IsFilteredLFChannel,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.IsHFplusLFchannel,IsHFplusLFchannel,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.LF_HardwareChannelIndex,LF_HardwareChannelIndex,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.HF_HardwareChannelIndex,HF_HardwareChannelIndex,-1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.IsHWChannel,IsHWChannel,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.HW_channel_id,HW_channel_id,4,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultLineType,DefaultLineType,1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ID,ID,4,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Description,Description,Curvature,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.DefaultColor,DefaultColor,Purple,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.Channeltype,Channeltype,14,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.VirtualChannelType,VirtualChannelType,1,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.hasLowCheck,hasLowCheck,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheck,lowcheck,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.lowcheckID,lowcheckID,0,[f],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.name,name,Curvature,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.visible,visible,TRUE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.highsensitivity,highsensitivity,FALSE,[b],"lambda v: ""true"" if v else ""false""",False,False,FALSE,False,False,PMT channel description,nan,,,
instrument.measurementSettings.CytoSettings.CytoSettings.ChannelList.ChannelInfo.color,color,Purple,[t],None,False,False,FALSE,False,False,PMT channel description,nan,,,
